#Nouvelle version: FWS_S7_20_v2 12056;;;;;;;;;;
#Ancienne version: FWS_S7_10_STD 12041;;;;;;;;;;
#Date: 04/12/20;;;;;;;;;;
#Begin;;;;;;;;;;
#NODE;STS_NODE;FAULT_CODE;STR_MON_NAME;STR_MON_TYPE;CST_NAME;STS_CST;TYPE;SUBTYPE;LIBELLE_1;LIBELLE_2
N_90_99_910;U;9099W910;AL_90_99_910;STR_ALERTE;FWAL_90_99_910;M;ABN_NS;LEVEL_2; ;
N_90_99_910;U;9099W910;AL_90_99_910_01;STR_TITLE;TL90_SPARE_SP;U;ABN_NS;LEVEL_2;SPARE SUPPLEMENTARY;
N_90_99_910;U;9099W910;AL_90_99_910_02;STR_MSG;PRXX_ACTIVATE_IA2;U;ABN_NS;LEVEL_2;  <empty box> ACTIVATE   <check box> DEACTIVATE;  <check box> ACTIVATE   <empty box> DEACTIVATE
N_90_99_920;U;9099W920;AL_90_99_920;STR_ALERTE;FWAL_90_99_920;M;ABN_NS;LEVEL_2; ;
N_90_99_920;U;9099W920;AL_90_99_920_01;STR_TITLE;TL90_SPARE_SP;U;ABN_NS;LEVEL_2;SPARE SUPPLEMENTARY;
N_90_99_920;U;9099W920;AL_90_99_920_02;STR_MSG;PRXX_ACTIVATE_IA2;U;ABN_NS;LEVEL_2;  <empty box> ACTIVATE   <check box> DEACTIVATE;  <check box> ACTIVATE   <empty box> DEACTIVATE
N_90_99_930;U;9099W930;AL_90_99_930;STR_ALERTE;FWAL_90_99_930;M;ABN_NS;LEVEL_2; ;
N_90_99_930;U;9099W930;AL_90_99_930_01;STR_TITLE;TL90_SPARE_SP;U;ABN_NS;LEVEL_2;SPARE SUPPLEMENTARY;
N_90_99_930;U;9099W930;AL_90_99_930_02;STR_MSG;PRXX_ACTIVATE_IA2;U;ABN_NS;LEVEL_2;  <empty box> ACTIVATE   <check box> DEACTIVATE;  <check box> ACTIVATE   <empty box> DEACTIVATE
N_90_99_940;U;9099W940;AL_90_99_940;STR_ALERTE;FWAL_90_99_940;M;ABN_NS;LEVEL_2; ;
N_90_99_940;U;9099W940;AL_90_99_940_01;STR_TITLE;TL90_SPARE_SP;U;ABN_NS;LEVEL_2;SPARE SUPPLEMENTARY;
N_90_99_940;U;9099W940;AL_90_99_940_02;STR_MSG;PRXX_ACTIVATE_IA2;U;ABN_NS;LEVEL_2;  <empty box> ACTIVATE   <check box> DEACTIVATE;  <check box> ACTIVATE   <empty box> DEACTIVATE
N_90_99_950;U;9099W950;AL_90_99_950;STR_ALERTE;FWAL_90_99_950;M;ABN_NS;LEVEL_2; ;
N_90_99_950;U;9099W950;AL_90_99_950_01;STR_TITLE;TL90_SPARE_SP;U;ABN_NS;LEVEL_2;SPARE SUPPLEMENTARY;
N_90_99_950;U;9099W950;AL_90_99_950_02;STR_MSG;PRXX_ACTIVATE_IA2;U;ABN_NS;LEVEL_2;  <empty box> ACTIVATE   <check box> DEACTIVATE;  <check box> ACTIVATE   <empty box> DEACTIVATE
N_90_99_960;U;9099W960;AL_90_99_960;STR_ALERTE;FWAL_90_99_960;M;ABN_NS;LEVEL_2; ;
N_90_99_960;U;9099W960;AL_90_99_960_01;STR_TITLE;TL90_SPARE_SP;U;ABN_NS;LEVEL_2;SPARE SUPPLEMENTARY;
N_90_99_960;U;9099W960;AL_90_99_960_02;STR_MSG;PRXX_ACTIVATE_IA2;U;ABN_NS;LEVEL_2;  <empty box> ACTIVATE   <check box> DEACTIVATE;  <check box> ACTIVATE   <empty box> DEACTIVATE
N_90_99_970;U;9099W970;AL_90_99_970;STR_ALERTE;FWAL_90_99_970;M;ABN_NS;LEVEL_2; ;
N_90_99_970;U;9099W970;AL_90_99_970_01;STR_TITLE;TL90_SPARE_SP;U;ABN_NS;LEVEL_2;SPARE SUPPLEMENTARY;
N_90_99_970;U;9099W970;AL_90_99_970_02;STR_MSG;PRXX_ACTIVATE_IA2;U;ABN_NS;LEVEL_2;  <empty box> ACTIVATE   <check box> DEACTIVATE;  <check box> ACTIVATE   <empty box> DEACTIVATE
N_90_99_980;U;9099W980;AL_90_99_980;STR_ALERTE;FWAL_90_99_980;M;ABN_NS;LEVEL_2; ;
N_90_99_980;U;9099W980;AL_90_99_980_01;STR_TITLE;TL90_SPARE_SP;U;ABN_NS;LEVEL_2;SPARE SUPPLEMENTARY;
N_90_99_980;U;9099W980;AL_90_99_980_02;STR_MSG;PRXX_ACTIVATE_IA2;U;ABN_NS;LEVEL_2;  <empty box> ACTIVATE   <check box> DEACTIVATE;  <check box> ACTIVATE   <empty box> DEACTIVATE
N_90_99_990;U;9099W990;AL_90_99_990;STR_ALERTE;FWAL_90_99_990;M;ABN_NS;LEVEL_2; ;
N_90_99_990;U;9099W990;AL_90_99_990_01;STR_TITLE;TL90_SPARE_SP;U;ABN_NS;LEVEL_2;SPARE SUPPLEMENTARY;
N_90_99_990;U;9099W990;AL_90_99_990_02;STR_MSG;PRXX_ACTIVATE_IA2;U;ABN_NS;LEVEL_2;  <empty box> ACTIVATE   <check box> DEACTIVATE;  <check box> ACTIVATE   <empty box> DEACTIVATE
N_98_21_010;U;2153D020;DP01_98_21_010;STR_ALERTE;FWDP_PACK_OVHT;M;DEFERRED_PROC;ALL_PHASE; ;
N_98_21_010;U;2153D020;DP01_98_21_010_01;STR_MSG;DP98_TTL_WHEN_PACK_OVHT_OUT;U;DEFERRED_PROC;ALL_PHASE;> WHEN PACK OVHT OUT;> WHEN PACK OVHT OUT
N_98_21_010;U;2153D020;DP01_98_21_010_02;STR_MSG;DP98_TTL_WHEN_PACK_OVHT_OUT_WD;U;DEFERRED_PROC;ALL_PHASE;DEFRD WHEN PACK OVHT OUT;
N_98_21_010;U;2153D020;DP01_98_21_010_03;STR_MSG;DPXX_ACTIVATE;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_21_010;U;2153D020;DP01_98_21_010_04;STR_MSG;DPXX_DEACTIVATE_IA2;U;DEFERRED_PROC;ALL_PHASE;  <check box> ACTIVATE   <empty box> DEACTIVATE;  <empty box> ACTIVATE   <check box> DEACTIVATE
N_98_21_010;U;2153D020;DP01_98_21_010_05;STR_MSG;DP98_PACK_1_ON;U;DEFERRED_PROC;ALL_PHASE;  PACK 1 ..............................ON;  PACK 1 ON
N_98_21_010;U;2153D020;DP01_98_21_010_06;STR_MSG;DP98_PACK_2_ON;U;DEFERRED_PROC;ALL_PHASE;  PACK 2 ..............................ON;  PACK 2 ON
N_98_21_010;U;2153D020;DP01_98_21_010_07;STR_MSG;DPXX_RECALL;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_21_020;U;2153D020;DP01_98_21_020;STR_ALERTE;FWDP_PACK_OVHT;M;DEFERRED_PROC;ALL_PHASE; ;
N_98_21_020;U;2153D020;DP01_98_21_020_01;STR_MSG;DP98_TTL_WHEN_PACK_OVHT_OUT;U;DEFERRED_PROC;ALL_PHASE;> WHEN PACK OVHT OUT;> WHEN PACK OVHT OUT
N_98_21_020;U;2153D020;DP01_98_21_020_02;STR_MSG;DP98_TTL_WHEN_PACK_OVHT_OUT_WD;U;DEFERRED_PROC;ALL_PHASE;DEFRD WHEN PACK OVHT OUT;
N_98_21_020;U;2153D020;DP01_98_21_020_03;STR_MSG;DPXX_ACTIVATE;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_21_020;U;2153D020;DP01_98_21_020_04;STR_MSG;DPXX_DEACTIVATE_IA2;U;DEFERRED_PROC;ALL_PHASE;  <check box> ACTIVATE   <empty box> DEACTIVATE;  <empty box> ACTIVATE   <check box> DEACTIVATE
N_98_21_020;U;2153D020;DP01_98_21_020_05;STR_MSG;DP98_PACK_1_ON;U;DEFERRED_PROC;ALL_PHASE;  PACK 1 ..............................ON;  PACK 1 ON
N_98_21_020;U;2153D020;DP01_98_21_020_06;STR_MSG;DP98_FWD_CARGO_TEMP_REGUL_ON;U;DEFERRED_PROC;ALL_PHASE;  CARGO FWD TEMP REGUL ................ON;  CARGO FWD TEMP REGUL ON
N_98_21_020;U;2153D020;DP01_98_21_020_07;STR_MSG;DPXX_RECALL;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_21_030;U;2153D020;DP01_98_21_030;STR_ALERTE;FWDP_PACK_OVHT;M;DEFERRED_PROC;ALL_PHASE; ;
N_98_21_030;U;2153D020;DP01_98_21_030_01;STR_MSG;DP98_TTL_WHEN_PACK_OVHT_OUT;U;DEFERRED_PROC;ALL_PHASE;> WHEN PACK OVHT OUT;> WHEN PACK OVHT OUT
N_98_21_030;U;2153D020;DP01_98_21_030_02;STR_MSG;DP98_TTL_WHEN_PACK_OVHT_OUT_WD;U;DEFERRED_PROC;ALL_PHASE;DEFRD WHEN PACK OVHT OUT;
N_98_21_030;U;2153D020;DP01_98_21_030_03;STR_MSG;DPXX_ACTIVATE;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_21_030;U;2153D020;DP01_98_21_030_04;STR_MSG;DPXX_DEACTIVATE_IA2;U;DEFERRED_PROC;ALL_PHASE;  <check box> ACTIVATE   <empty box> DEACTIVATE;  <empty box> ACTIVATE   <check box> DEACTIVATE
N_98_21_030;U;2153D020;DP01_98_21_030_05;STR_MSG;DP98_PACK_2_ON;U;DEFERRED_PROC;ALL_PHASE;  PACK 2 ..............................ON;  PACK 2 ON
N_98_21_030;U;2153D020;DP01_98_21_030_06;STR_MSG;DP98_FWD_CARGO_TEMP_REGUL_ON;U;DEFERRED_PROC;ALL_PHASE;  CARGO FWD TEMP REGUL ................ON;  CARGO FWD TEMP REGUL ON
N_98_21_030;U;2153D020;DP01_98_21_030_07;STR_MSG;DPXX_RECALL;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_21_050;U;9821D050;DP01_98_21_050;STR_ALERTE;FWDP_TOP_DES_CAB_PR_SYS;M;DEFERRED_PROC;ALL_PHASE; ;
N_98_21_050;U;9821D050;DP01_98_21_050_01;STR_MSG;DP98_TTL_TOP_DES_CAB_PR_SYS;U;DEFERRED_PROC;ALL_PHASE;> AT TOP OF DES : CAB PRESS MANAGT;> AT TOP OF DES : CAB PRESS MANAGT
N_98_21_050;U;9821D050;DP01_98_21_050_02;STR_MSG;DP98_TTL_TOP_DES_CAB_PR_SYS_WD;U;DEFERRED_PROC;ALL_PHASE;DEFRD AT TOP OF DES : CAB PRESS MANAGT;
N_98_21_050;U;9821D050;DP01_98_21_050_03;STR_MSG;DPXX_ACTIVATE;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_21_050;U;9821D050;DP01_98_21_050_04;STR_MSG;DPXX_DEACTIVATE_IA2;U;DEFERRED_PROC;ALL_PHASE;  <check box> ACTIVATE   <empty box> DEACTIVATE;  <empty box> ACTIVATE   <check box> DEACTIVATE
N_98_21_050;U;9821D050;DP01_98_21_050_05;STR_MSG;DP98_INTERLINE_DSP11;U;DEFERRED_PROC;ALL_PHASE; ;
N_98_21_050;U;9821D050;DP01_98_21_050_06;STR_MSG;DP98_CABIN_VS_1000;U;DEFERRED_PROC;ALL_PHASE; ?  CABIN V/S EXCEEDS 1000 FT/MIN ?; ?  CABIN V/S EXCEEDS 1000 FT/MIN ?
N_98_21_050;U;9821D050;DP01_98_21_050_07;STR_MSG;DP98_2CMD_YES_YES_ONLY_DSP13;U;DEFERRED_PROC;ALL_PHASE;  --YES...     <empty box> NO;  ++YES        <empty box> NO
N_98_21_050;U;9821D050;DP01_98_21_050_08;STR_MSG;DP98_2CMD_CASE_YES_DSP14;U;DEFERRED_PROC;ALL_PHASE;  --YES;  ++YES
N_98_21_050;U;9821D050;DP01_98_21_050_09;STR_MSG;DP98_INTERLINE_DSP15;U;DEFERRED_PROC;ALL_PHASE; ;
N_98_21_050;U;9821D050;DP01_98_21_050_10;STR_MSG;DP98_3DESCENT_FL_100;U;DEFERRED_PROC;ALL_PHASE;   --DESCENT TO FL100/MEA-MORA ..INITIATE;   ++DESCENT TO FL100/MEA-MORA : INITIATE
N_98_21_050;U;9821D050;DP01_98_21_050_11;STR_MSG;DP98_3MAX_FL_100MEA;U;DEFERRED_PROC;ALL_PHASE;   --MAX FL : 100/MEA-MORA;   ++MAX FL : 100/MEA-MORA
N_98_21_050;U;9821D050;DP01_98_21_050_12;STR_MSG;DP98_2CMD_NO_YES_ONLY_DSP24;U;DEFERRED_PROC;ALL_PHASE;  <empty box> YES...     <empty box> NO;  <empty box> YES...     <check box> NO
N_98_21_050;U;9821D050;DP01_98_21_050_13;STR_MSG;DP98_2CMD_CASE_NO_DSP25;U;DEFERRED_PROC;ALL_PHASE;  --NO;  ++NO
N_98_21_050;U;9821D050;DP01_98_21_050_14;STR_MSG;DP98_INTERLINE_DSP26;U;DEFERRED_PROC;ALL_PHASE; ;
N_98_21_050;U;9821D050;DP01_98_21_050_15;STR_MSG;DP98_INTERLINE_DSP31;U;DEFERRED_PROC;ALL_PHASE; ;
N_98_21_050;U;9821D050;DP01_98_21_050_16;STR_MSG;DP98_INTERLINE_DSP33;U;DEFERRED_PROC;ALL_PHASE; ;
N_98_21_050;U;9821D050;DP01_98_21_050_17;STR_MSG;DP98_WHEN_FL_BELOW_100_DSP34;U;DEFERRED_PROC;ALL_PHASE;  WHEN DIFF PR <2 PSI & FL <100/MEA-MORA;  WHEN DIFF PR <2 PSI & FL <100/MEA-MORA
N_98_21_050;U;9821D050;DP01_98_21_050_18;STR_MSG;DP98_RAM_AIR_ON_DSP35;U;DEFERRED_PROC;ALL_PHASE;  RAM AIR .............................ON;  RAM AIR ON
N_98_21_050;U;9821D050;DP01_98_21_050_19;STR_MSG;DP98_CAB_FANS_OFF_DSP36;U;DEFERRED_PROC;ALL_PHASE;  CAB FANS ...........................OFF;  CAB FANS OFF
N_98_21_050;U;9821D050;DP01_98_21_050_20;STR_MSG;DP98_AVNCS_EXTRAC_OVRD_DSP37;U;DEFERRED_PROC;ALL_PHASE;  VENT AVNCS EXTRACT ................OVRD;  VENT AVNCS EXTRACT OVRD
N_98_21_050;U;9821D050;DP01_98_21_050_21;STR_MSG;DP98_INTERLINE_DSP38;U;DEFERRED_PROC;ALL_PHASE; ;
N_98_21_050;U;9821D050;DP01_98_21_050_22;STR_MSG;DP98_STEP_FINAL_APPROACH_DSP39;U;DEFERRED_PROC;ALL_PHASE;             FINAL APPROACH;             FINAL APPROACH
N_98_21_050;U;9821D050;DP01_98_21_050_23;STR_MSG;DP98_PACK1_OFF_DSP40;U;DEFERRED_PROC;ALL_PHASE;  PACK 1 .............................OFF;  PACK 1 OFF
N_98_21_050;U;9821D050;DP01_98_21_050_24;STR_MSG;DP98_PACK2_OFF_DSP41;U;DEFERRED_PROC;ALL_PHASE;  PACK 2 .............................OFF;  PACK 2 OFF
N_98_21_050;U;9821D050;DP01_98_21_050_25;STR_MSG;DP98_INTERLINE_DSP42;U;DEFERRED_PROC;ALL_PHASE; ;
N_98_21_050;U;9821D050;DP01_98_21_050_26;STR_MSG;DPXX_RECALL;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_21_060;U;2153D080;DP01_98_21_060;STR_ALERTE;FWDP_PACK_REGUL_1;M;DEFERRED_PROC;ALL_PHASE; ;
N_98_21_060;U;2153D080;DP01_98_21_060_01;STR_MSG;DP98_TTL_PACK_REGUL;U;DEFERRED_PROC;ALL_PHASE;> FOR LANDING (PACK REGULATION);> FOR LANDING (PACK REGULATION)
N_98_21_060;U;2153D080;DP01_98_21_060_02;STR_MSG;DP98_TTL_PACK_REGUL_WD;U;DEFERRED_PROC;ALL_PHASE;DEFRD FOR LANDING (PACK REGULATION);
N_98_21_060;U;2153D080;DP01_98_21_060_03;STR_MSG;DPXX_ACTIVATE;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_21_060;U;2153D080;DP01_98_21_060_04;STR_MSG;DPXX_DEACTIVATE_IA2;U;DEFERRED_PROC;ALL_PHASE;  <check box> ACTIVATE   <empty box> DEACTIVATE;  <empty box> ACTIVATE   <check box> DEACTIVATE
N_98_21_060;U;2153D080;DP01_98_21_060_05;STR_MSG;DP98_PACK1_OFF;U;DEFERRED_PROC;ALL_PHASE;  PACK 1 .............................OFF;  PACK 1 OFF
N_98_21_060;U;2153D080;DP01_98_21_060_06;STR_MSG;DP98_FWD_CARGO_TEMP_REGUL_OFF;U;DEFERRED_PROC;ALL_PHASE;  CARGO FWD TEMP REGUL ...............OFF;  CARGO FWD TEMP REGUL OFF
N_98_21_060;U;2153D080;DP01_98_21_060_07;STR_MSG;DPXX_RECALL;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_21_070;U;2153D090;DP01_98_21_070;STR_ALERTE;FWDP_PACK_REGUL_2;M;DEFERRED_PROC;ALL_PHASE; ;
N_98_21_070;U;2153D090;DP01_98_21_070_01;STR_MSG;DP98_TTL_PACK_REGUL;U;DEFERRED_PROC;ALL_PHASE;> FOR LANDING (PACK REGULATION);> FOR LANDING (PACK REGULATION)
N_98_21_070;U;2153D090;DP01_98_21_070_02;STR_MSG;DP98_TTL_PACK_REGUL_WD;U;DEFERRED_PROC;ALL_PHASE;DEFRD FOR LANDING (PACK REGULATION);
N_98_21_070;U;2153D090;DP01_98_21_070_03;STR_MSG;DPXX_ACTIVATE;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_21_070;U;2153D090;DP01_98_21_070_04;STR_MSG;DPXX_DEACTIVATE_IA2;U;DEFERRED_PROC;ALL_PHASE;  <check box> ACTIVATE   <empty box> DEACTIVATE;  <empty box> ACTIVATE   <check box> DEACTIVATE
N_98_21_070;U;2153D090;DP01_98_21_070_05;STR_MSG;DP98_PACK2_OFF;U;DEFERRED_PROC;ALL_PHASE;  PACK 2 .............................OFF;  PACK 2 OFF
N_98_21_070;U;2153D090;DP01_98_21_070_06;STR_MSG;DP98_FWD_CARGO_TEMP_REGUL_OFF;U;DEFERRED_PROC;ALL_PHASE;  CARGO FWD TEMP REGUL ...............OFF;  CARGO FWD TEMP REGUL OFF
N_98_21_070;U;2153D090;DP01_98_21_070_07;STR_MSG;DPXX_RECALL;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_21_080;U;2161D710;DP01_98_21_080;STR_ALERTE;FWDP_DUCT_OVHT;M;DEFERRED_PROC;ALL_PHASE; ;
N_98_21_080;U;2161D710;DP01_98_21_080_01;STR_MSG;DP98_TTL_WHEN_DUCT_OVHT_OUT;U;DEFERRED_PROC;ALL_PHASE;> WHEN DUCT OVHT OUT;> WHEN DUCT OVHT OUT
N_98_21_080;U;2161D710;DP01_98_21_080_02;STR_MSG;DP98_TTL_WHEN_DUCT_OVHT_OUT_WD;U;DEFERRED_PROC;ALL_PHASE;DEFRD WHEN DUCT OVHT OUT;
N_98_21_080;U;2161D710;DP01_98_21_080_03;STR_MSG;DPXX_ACTIVATE;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_21_080;U;2161D710;DP01_98_21_080_04;STR_MSG;DPXX_DEACTIVATE_IA2;U;DEFERRED_PROC;ALL_PHASE;  <check box> ACTIVATE   <empty box> DEACTIVATE;  <empty box> ACTIVATE   <check box> DEACTIVATE
N_98_21_080;U;2161D710;DP01_98_21_080_05;STR_MSG;DP98_HOTAIR1_OFF_THEN_ON;U;DEFERRED_PROC;ALL_PHASE;  HOT AIR 1 ..................OFF THEN ON;  HOT AIR 1 : OFF THEN ON
N_98_21_080;U;2161D710;DP01_98_21_080_06;STR_MSG;DP98_HOTAIR2_OFF_THEN_ON;U;DEFERRED_PROC;ALL_PHASE;  HOT AIR 2 ..................OFF THEN ON;  HOT AIR 2 : OFF THEN ON
N_98_21_080;U;2161D710;DP01_98_21_080_07;STR_MSG;DP98_PACK_1_ON_DUCT;U;DEFERRED_PROC;ALL_PHASE;  PACK 1 ..............................ON;  PACK 1 ON
N_98_21_080;U;2161D710;DP01_98_21_080_08;STR_MSG;DP98_PACK_2_ON_DUCT;U;DEFERRED_PROC;ALL_PHASE;  PACK 2 ..............................ON;  PACK 2 ON
N_98_21_080;U;2161D710;DP01_98_21_080_09;STR_MSG;DP98_FWD_CARGO_TEMP_REGUL_ON;U;DEFERRED_PROC;ALL_PHASE;  CARGO FWD TEMP REGUL ................ON;  CARGO FWD TEMP REGUL ON
N_98_21_080;U;2161D710;DP01_98_21_080_10;STR_MSG;DPXX_RECALL;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_21_090;U;2162D060;DP01_98_21_090;STR_ALERTE;FWDP_BULK_DUCT_OVHT;M;DEFERRED_PROC;ALL_PHASE; ;
N_98_21_090;U;2162D060;DP01_98_21_090_01;STR_MSG;DP98_TTL_BULK_DUCT_OVHT;U;DEFERRED_PROC;ALL_PHASE;> WHEN BULK CARGO DUCT OVHT OUT;> WHEN BULK CARGO DUCT OVHT OUT
N_98_21_090;U;2162D060;DP01_98_21_090_02;STR_MSG;DP98_TTL_BULK_DUCT_OVHT_WD;U;DEFERRED_PROC;ALL_PHASE;DEFRD WHEN BULK CARGO DUCT OVHT OUT;
N_98_21_090;U;2162D060;DP01_98_21_090_03;STR_MSG;DPXX_ACTIVATE;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_21_090;U;2162D060;DP01_98_21_090_04;STR_MSG;DPXX_DEACTIVATE_IA2;U;DEFERRED_PROC;ALL_PHASE;  <check box> ACTIVATE   <empty box> DEACTIVATE;  <empty box> ACTIVATE   <check box> DEACTIVATE
N_98_21_090;U;2162D060;DP01_98_21_090_05;STR_MSG;DP98_BULK_HEATER_ON;U;DEFERRED_PROC;ALL_PHASE;  CARGO BULK HEATER ...................ON;  CARGO BULK HEATER ON
N_98_21_090;U;2162D060;DP01_98_21_090_06;STR_MSG;DPXX_RECALL;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_21_120;U;9821D120;DP01_98_21_120;STR_ALERTE;FWDP_TOP_DES_CAB_PR_AUTO;M;DEFERRED_PROC;ALL_PHASE; ;
N_98_21_120;U;9821D120;DP01_98_21_120_01;STR_MSG;DP98_TTL_TOP_DES_LDG_ELEVN;U;DEFERRED_PROC;ALL_PHASE;> AT TOP OF DES : LDG ELEVN;> AT TOP OF DES : LDG ELEVN
N_98_21_120;U;9821D120;DP01_98_21_120_02;STR_MSG;DP98_TTL_TOP_DES_LDG_ELEVN_WD;U;DEFERRED_PROC;ALL_PHASE;DEFRD AT TOP OF DES : LDG ELEVN;
N_98_21_120;U;9821D120;DP01_98_21_120_03;STR_MSG;DPXX_ACTIVATE;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_21_120;U;9821D120;DP01_98_21_120_04;STR_MSG;DPXX_DEACTIVATE_IA2;U;DEFERRED_PROC;ALL_PHASE;  <check box> ACTIVATE   <empty box> DEACTIVATE;  <empty box> ACTIVATE   <check box> DEACTIVATE
N_98_21_120;U;9821D120;DP01_98_21_120_05;STR_MSG;DP98_CABIN_ALT_TRGT_LDG_ELEVN;U;DEFERRED_PROC;ALL_PHASE;--CABIN ALT TRGT ...............LDG ELEVN;#NOM?
N_98_21_120;U;9821D120;DP01_98_21_120_06;STR_MSG;DPXX_RECALL;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_21_130;U;9821D130;DP01_98_21_130;STR_ALERTE;FWDP_TOP_DES_LDG_ELEVN;M;DEFERRED_PROC;ALL_PHASE; ;
N_98_21_130;U;9821D130;DP01_98_21_130_01;STR_MSG;DP98_TTL_TOP_DES_LDG_ELEVN;U;DEFERRED_PROC;ALL_PHASE;> AT TOP OF DES : LDG ELEVN;> AT TOP OF DES : LDG ELEVN
N_98_21_130;U;9821D130;DP01_98_21_130_02;STR_MSG;DP98_TTL_TOP_DES_LDG_ELEVN_WD;U;DEFERRED_PROC;ALL_PHASE;DEFRD AT TOP OF DES : LDG ELEVN;
N_98_21_130;U;9821D130;DP01_98_21_130_03;STR_MSG;DPXX_ACTIVATE;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_21_130;U;9821D130;DP01_98_21_130_04;STR_MSG;DPXX_DEACTIVATE_IA2;U;DEFERRED_PROC;ALL_PHASE;  <check box> ACTIVATE   <empty box> DEACTIVATE;  <empty box> ACTIVATE   <check box> DEACTIVATE
N_98_21_130;U;9821D130;DP01_98_21_130_05;STR_MSG;DP98_CABIN_ALT_MODE_MAN;U;DEFERRED_PROC;ALL_PHASE;  CABIN ALT MODE .....................MAN;  CABIN ALT MODE MAN
N_98_21_130;U;9821D130;DP01_98_21_130_06;STR_MSG;DP98_CABIN_ALT_TRGT_LDG_ELEVN;U;DEFERRED_PROC;ALL_PHASE;--CABIN ALT TRGT ...............LDG ELEVN;#NOM?
N_98_21_130;U;9821D130;DP01_98_21_130_07;STR_MSG;DPXX_RECALL;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_24_130;U;2450D130;DP01_98_24_130;STR_ALERTE;FWDP_ISOL_1_RECOVERY;M;DEFERRED_PROC;ALL_PHASE; ;
N_98_24_130;U;2450D130;DP01_98_24_130_01;STR_MSG;DP98_LDG_PERF_LS_RECOVERY_DP;U;DEFERRED_PROC;ALL_PHASE;> LDG PERF OR LS RECOVERY;> LDG PERF OR LS RECOVERY
N_98_24_130;U;2450D130;DP01_98_24_130_02;STR_MSG;DP98_LDG_PERF_LS_RECOVERY_WD;U;DEFERRED_PROC;ALL_PHASE;DEFRD LDG PERF OR LS RECOVERY;
N_98_24_130;U;2450D130;DP01_98_24_130_03;STR_MSG;DPXX_ACTIVATE;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_24_130;U;2450D130;DP01_98_24_130_04;STR_MSG;DPXX_DEACTIVATE_IA2;U;DEFERRED_PROC;ALL_PHASE;  <check box> ACTIVATE   <empty box> DEACTIVATE;  <empty box> ACTIVATE   <check box> DEACTIVATE
N_98_24_130;U;2450D130;DP01_98_24_130_05;STR_MSG;DP98_INTERLINE_DSP11;U;DEFERRED_PROC;ALL_PHASE; ;
N_98_24_130;U;2450D130;DP01_98_24_130_06;STR_MSG;DP98_IS_RECOVERY_REQ_DSP12;U;DEFERRED_PROC;ALL_PHASE; ?  RECOVERY ABSOLUTELY RQRD ?; ?  RECOVERY ABSOLUTELY RQRD ?
N_98_24_130;U;2450D130;DP01_98_24_130_07;STR_MSG;DP98_2CMD_YES_YES_ONLY_DSP13;U;DEFERRED_PROC;ALL_PHASE;  --YES...     <empty box> NO;  ++YES        <empty box> NO
N_98_24_130;U;2450D130;DP01_98_24_130_08;STR_MSG;DP98_2CMD_CASE_YES_DSP14;U;DEFERRED_PROC;ALL_PHASE;  --YES;  ++YES
N_98_24_130;U;2450D130;DP01_98_24_130_09;STR_MSG;DP98_INTERLINE_DSP15;U;DEFERRED_PROC;ALL_PHASE; ;
N_98_24_130;U;2450D130;DP01_98_24_130_10;STR_MSG;DP98_INTERLINE_DSP16;U;DEFERRED_PROC;ALL_PHASE; ;
N_98_24_130;U;2450D130;DP01_98_24_130_11;STR_MSG;DP98_3STEP_3MIN_BEF_LDG_DSP17;U;DEFERRED_PROC;ALL_PHASE;   3 MIN BEFORE LANDING OR AT 2000 FT AGL;   3 MIN BEFORE LANDING OR AT 2000 FT AGL
N_98_24_130;U;2450D130;DP01_98_24_130_12;STR_MSG;DP98_3GEN1B_ON_DSP18;U;DEFERRED_PROC;ALL_PHASE;     GEN 1B ...........................ON;     GEN 1B ON
N_98_24_130;U;2450D130;DP01_98_24_130_13;STR_MSG;DP98_3GEN1A_ON_DSP19;U;DEFERRED_PROC;ALL_PHASE;     GEN 1A ...........................ON;     GEN 1A ON
